school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Overall_Growth_pct,Trend_Tag,Stability_Label,CV_Pct,Girls_Ratio_Current,Girls_Growth_Pct,Boys_Growth_Pct,Girls_Imbalance_Flag,Girls_Declining_Flag,Avg_Continuity_Current,Low_Continuity_Flag,Weak_Continuity_Flag,Enroll_Gap_Current,Enroll_Pattern_Tag,Risk_Score,Risk_Level,Decline_flag,Severe_Decline_flag,Low_Continuity_flag,Wide_Enroll_Spread_flag,Low_Enrollment_flag,Volatile_flag,Girls_Decline_flag,Gender_Imbalance_flag,Small_School_flag,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag,Primary_Reason,Confidence_Level,All_Reasons_Detected,Potential_Score,Potential_Tag,Investment_Worthy,Girls_Progression_pct,Cont_C8_C9_pct,Weakest_Step,C10_C11_Trend,Ladder_Tag,Recovery_Pattern,Recovery_Strength,Had_Decline,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag,Active_Alerts,Max_Alert_Severity,Alert_Count
9490701806,GHS SARAIYA BHARTHI,SULTANPUR,DHANPATGANJ,Senior_Secondary,9-12,156.0,135.0,120,113,-27.56,Consistent Decline,Moderate,14.53,0.469,-39.08,-13.04,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,Yes,Yes,No,No,No,No,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,0.0,2900000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9490810804,GHS JAJRAHI,SULTANPUR,DOSTPUR,Senior_Secondary,9-12,36.0,30.0,43,74,105.56,Recovery,Volatile,42.78,0.5,60.87,184.62,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,2500000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9490800302,Pandit Deen Dayal Upadhyay IC,SULTANPUR,DOSTPUR,Middle_to_Higher,6-12,241.0,219.0,274,219,-9.13,Volatile,Moderate,10.91,0.329,-33.33,10.53,Yes,Yes,206.05,No,No,-227.27,Narrow Spread,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,Social/Gender Barrier,0,Low Potential,False,259.9,439.9,C9-C10,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,No Recovery,True,Medium School,Fluctuating,0,Safe,ENROLLMENT CRASH; GIRLS ENROLLMENT CRASH,CRITICAL,2
9490906103,GIC MAHRAJGANJ,SULTANPUR,DUBEYPUR,Middle_to_Higher,6-12,249.0,276.0,369,363,45.78,Peaked,Volatile,19.35,0.0,,45.78,Yes,No,206.05,No,No,-614.29,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,1,Low Potential,False,,,,No Girls Data,No Girls Data,Full Recovery,Strong,True,Medium School,Fluctuating,0,Safe,GENDER DESERT,HIGH,1
9491207604,GHS PEEDHI,SULTANPUR,JAISINGHPUR,Senior_Secondary,9-12,127.0,98.0,95,93,-26.77,Consistent Decline,Volatile,15.47,0.452,-44.0,-1.92,Yes,Yes,206.05,No,No,,Narrow Spread,10,HIGH RISK,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,0.0,1300000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP; MULTI-RISK ENROLLMENT,CRITICAL,3
9491206905,Pandit Deen Dayal Upadhyay IC,SULTANPUR,JAISINGHPUR,Middle_to_Higher,6-12,296.0,300.0,408,399,34.8,Peaked,Volatile,17.4,0.484,53.17,21.18,Yes,No,206.05,No,No,-179.41,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True,,,,2,Medium Potential,False,307.7,338.4,C10-C11,More Girls Enrolling in C11,Strong Enrollment,Full Recovery,Strong,True,Medium School,Fluctuating,0,Safe,,,0
9491412509,GGIC KADIPUR,SULTANPUR,KADIPUR,Middle_to_Higher,6-12,411.0,388.0,391,408,-0.73,Recovery,Stable,2.92,1.0,-0.73,,No,Yes,206.05,No,No,-147.83,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,,,,1,Low Potential,False,247.8,478.2,C11-C12,More Girls Enrolling in C11,Class 11-12 Enrollment Gap,Strong Recovery,Weak,True,Medium School,Fluctuating,0,Safe,,,0
9492804505,GHS AMEREMAU,SULTANPUR,KARAUNDI KALA,Senior_Secondary,9-12,261.0,257.0,265,264,1.15,Stable,Stable,1.37,0.47,14.81,-8.5,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,5900000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Weak,True,Medium School,Fluctuating,1,Monitor,,,0
9491505303,GHS ISMAILPUR,SULTANPUR,KUREBHAR,Senior_Secondary,9-12,48.0,54.0,65,64,33.33,Peaked,Moderate,14.16,0.562,56.52,12.0,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,2000000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9491508005,Pandit Deen Dayal Upadhyay IC,SULTANPUR,KUREBHAR,Middle_to_Higher,6-12,219.0,241.0,241,236,7.76,Peaked,Stable,4.46,0.466,14.58,2.44,Yes,No,206.05,No,No,-135.0,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,3,Medium Potential,True,271.4,557.1,C10-C11,More Girls Enrolling in C11,Multiple Enrollment Gaps,Full Recovery,Weak,True,Medium School,Fluctuating,0,Safe,,,0
9491606506,GHS HAZIPATTI,SULTANPUR,KURWAR,Senior_Secondary,9-12,198.0,185.0,175,169,-14.65,Consistent Decline,Moderate,6.98,0.574,-6.73,-23.4,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,Yes,No,No,No,No,No,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",1,Low Potential,False,0.0,5500000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9491609205,GHS JUDUPUR,SULTANPUR,KURWAR,Senior_Secondary,9-12,141.0,129.0,120,113,-19.86,Consistent Decline,Moderate,9.61,0.611,6.15,-42.11,Yes,No,206.05,No,No,,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour",1,Low Potential,False,0.0,3100000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,3,High Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9492700303,GHS MAHMOODPUR JUNGAL,SULTANPUR,MOTIGARPUR,Senior_Secondary,9-12,35.0,22.0,53,75,114.29,Recovery,Volatile,49.73,0.52,116.67,111.76,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Balanced,All_Round_Growth,Balanced All Round Growth,False,,,,3,Medium Potential,True,0.0,1900000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9492709006,GHS SAHPUR NANEMAU,SULTANPUR,MOTIGARPUR,Senior_Secondary,9-12,159.0,107.0,124,147,-7.55,Recovery,Volatile,17.33,0.476,-7.89,-7.23,Yes,Yes,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,No,Yes,Yes,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Infrastructure/External Shock",1,Low Potential,False,0.0,4000000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9492300512,GIC SULTANPUR,SULTANPUR,SULTANPUR CITY,Middle_to_Higher,6-12,1666.0,1895.0,1827,1693,1.62,Peaked,Moderate,6.16,0.0,,1.62,Yes,No,206.05,No,No,-422.34,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,0,Low Potential,False,,,,No Girls Data,No Girls Data,Full Recovery,Weak,True,Large School,Fluctuating,0,Safe,GENDER DESERT,HIGH,1
9492300510,KESH KUMARI GGIC,SULTANPUR,SULTANPUR CITY,Middle_to_Higher,6-12,1680.0,1356.0,2027,2025,20.54,Volatile,Volatile,18.16,1.0,20.54,,No,No,206.05,No,No,-625.61,Narrow Spread,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False,,,,1,Low Potential,False,725.6,531.7,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment,Full Recovery,Strong,True,Large School,Fluctuating,0,Safe,,,0
9261205203,GOVT. HIGH SCHOO SHIVGARH UNNAO,UNNAO,ASOHA,Senior_Secondary,9-12,99.0,73.0,91,91,-8.08,Volatile,Moderate,12.43,0.571,23.81,-31.58,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Low Enrollment at Board Class Boundary, Economic/Child Labour, Infrastructure/External Shock",1,Low Potential,False,0.0,2700000.0,C10-C11,Stable,Secondary School Only,Volatile,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260505704,GOVT HIGH SCH ALIPUR MICHLAULA,UNNAO,AURAS,Senior_Secondary,9-12,102.0,82.0,70,98,-3.92,Recovery,Volatile,16.81,0.449,-15.38,8.0,Yes,Yes,206.05,No,No,,Narrow Spread,5,MEDIUM RISK,No,No,No,No,Yes,Yes,Yes,Yes,No,,,,False,,,,1,Low Potential,False,0.0,2800000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260507304,GOVT HIGH SCHOOL ALDAU,UNNAO,AURAS,Senior_Secondary,9-12,50.0,59.0,66,62,24.0,Peaked,Moderate,11.48,0.581,89.47,-16.13,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,2100000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260502603,GOVT HIGH SCHOOL DHAMIYANA,UNNAO,AURAS,Senior_Secondary,9-12,55.0,59.0,80,87,58.18,Consistent Growth,Volatile,22.28,0.287,13.64,87.88,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,900000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Strong,False,Small School,Growing,1,Monitor,GIRLS ENROLLMENT DROP,HIGH,1
9260502205,GOVT. HIGH SCHOOL ADAURA UNNAO,UNNAO,AURAS,Senior_Secondary,9-12,85.0,85.0,77,84,-1.18,Volatile,Stable,4.66,0.69,-3.33,4.0,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,No,Yes,Yes,No,,,,False,,,,1,Low Potential,False,0.0,2900000.0,C10-C11,Stable,Secondary School Only,Partial Recovery,Weak,True,Small School,Fluctuating,1,Monitor,,,0
9260503002,GOVT. INTER COLLEGE INAYATPUR BARRA,UNNAO,AURAS,Middle_to_Higher,6-12,1063.0,1086.0,981,898,-15.52,Peaked,Moderate,8.49,0.487,-3.32,-24.55,Yes,Yes,206.05,No,No,-380.0,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Migration/Population Shift,MEDIUM,"Migration/Population Shift, Economic/Child Labour",1,Low Potential,False,488.0,404.0,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,,,0
9260200328,GOVT GIRLS INTER COLLEGE BANGAR MAU,UNNAO,BAGARMAU,Middle_to_Secondary,6-10,216.0,229.0,272,267,23.61,Peaked,Moderate,11.27,1.0,23.61,,No,No,206.05,No,No,,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,2,Medium Potential,False,8300000.0,5200000.0,C10-C11,More Girls Enrolling in C11,Strong Enrollment,Full Recovery,Strong,True,Medium School,Fluctuating,0,Safe,,,0
9260200908,GOVT HIGH SCHOOL KURSATH UNNAO,UNNAO,BAGARMAU,Senior_Secondary,9-12,46.0,25.0,50,67,45.65,Recovery,Volatile,36.72,0.552,37.04,57.89,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,2600000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260201204,GOVT. HIGH SCHOOL BERIYA GARAHA UNNAO,UNNAO,BAGARMAU,Senior_Secondary,9-12,57.0,80.0,132,101,77.19,Peaked,Volatile,34.46,0.574,61.11,104.76,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True,,,,1,Low Potential,False,0.0,2900000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,ENROLLMENT CRASH; GIRLS ENROLLMENT DROP,CRITICAL,2
9261003410, GOVT GIRLS INTER COLLEGE PADRI KHURD UNNAO,UNNAO,BICHHIYA,Middle_to_Secondary,6-10,247.0,242.0,225,209,-15.38,Consistent Decline,Moderate,7.49,1.0,-15.38,,No,Yes,206.05,No,No,,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,Yes,No,No,,,,False,Higher Education Transition Issue,HIGH,"Higher Education Transition Issue, Upper Class Only Decline",0,Low Potential,False,4400000.0,6000000.0,C11-C12,More Girls Enrolling in C11,Moderate Enrollment,Still Declining,No Recovery,True,Medium School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE,HIGH,1
9261002007,GOVT.HIGH SCHOOL BICHHIYA UNNAO,UNNAO,BICHHIYA,Senior_Secondary,9-12,127.0,125.0,111,136,7.09,Recovery,Moderate,8.29,0.566,-11.49,47.5,Yes,Yes,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,4200000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9261504305,GOVT HIGH SCHOOL KHARAJARA,UNNAO,BIGHAPUR,Senior_Secondary,9-12,54.0,60.0,87,78,44.44,Peaked,Volatile,22.04,0.487,2.7,135.29,Yes,No,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,1,Low Potential,False,0.0,1800000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Strong,True,Small School,Fluctuating,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9261702951,GOVT GIRLS INTER COLLEGE UNNAO,UNNAO,CITI AREA,Middle_to_Higher,6-12,1212.0,1305.0,1138,978,-19.31,Peaked,Moderate,11.93,1.0,-19.31,,No,Yes,206.05,No,No,-509.62,Narrow Spread,3,MEDIUM RISK,No,Yes,No,No,No,No,Yes,No,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,609.6,311.5,C10-C11,Fewer Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Fluctuating,0,Safe,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9261702950,GOVT INTER COLLEGE UNNAO,UNNAO,CITI AREA,Middle_to_Higher,6-12,783.0,739.0,711,602,-23.12,Consistent Decline,Moderate,10.88,0.0,,-23.12,Yes,No,206.05,No,No,-330.0,Narrow Spread,6,HIGH RISK,Yes,Yes,No,No,No,No,No,Yes,No,,,,False,Undetermined,LOW,Undetermined,0,Low Potential,False,,,,No Girls Data,No Girls Data,Still Declining,No Recovery,True,Large School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GENDER DESERT,HIGH,3
9260300157,LATE SRI RAM MISHR GOVT BALIKA INTER COLL,UNNAO,FATEHPUR 84,Middle_to_Secondary,6-10,118.0,114.0,106,115,-2.54,Recovery,Stable,4.52,1.0,-2.54,,No,Yes,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,,,,False,,,,2,Medium Potential,False,3700000.0,3900000.0,C9-C10,More Girls Enrolling in C11,Early Class Enrollment Gap,Late Recovery,Weak,True,Small School,Fluctuating,1,Monitor,,,0
9260101203,GOVT HIGH SCHOOL BALLAPUR,UNNAO,GANGMURADABAD,Senior_Secondary,9-12,79.0,92.0,98,112,41.77,Consistent Growth,Moderate,14.38,0.589,100.0,0.0,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,3,Medium Potential,True,0.0,3900000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Strong,False,Small School,Growing,1,Monitor,,,0
9260108328,GOVT. GIRLS INTER COLLAGE GANJMURADABAD,UNNAO,GANGMURADABAD,Middle_to_Secondary,6-10,30.0,33.0,32,36,20.0,Volatile,Moderate,7.63,1.0,20.0,,No,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,No,Yes,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False,,,,3,Medium Potential,True,600000.0,1700000.0,C9-C10,More Girls Enrolling in C11,Multiple Enrollment Gaps,Full Recovery,Moderate,True,Very Small,Fluctuating,2,At Risk,,,0
9260704603,GOVT HIGH SCHOOL JAGDISH PUR UNNAO,UNNAO,HASANGANJ,Senior_Secondary,9-12,29.0,28.0,37,38,31.03,Recovery,Volatile,15.85,0.526,-9.09,157.14,Yes,Yes,206.05,No,No,,Narrow Spread,6,HIGH RISK,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,1,Low Potential,False,0.0,400000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Very Small,Fluctuating,3,High Risk,,,0
9261300404,GOVT HIGH SCHOOL PARA UNNAO,UNNAO,HILOULI,Senior_Secondary,9-12,118.0,117.0,163,139,17.8,Volatile,Volatile,16.16,0.482,24.07,12.5,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,3700000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9261305503,"GOVT.H.SCHOOL BHAWANE GANJ HILOULI,UNNAO.",UNNAO,HILOULI,Senior_Secondary,9-12,182.0,210.0,226,296,62.64,Consistent Growth,Volatile,21.24,0.574,55.96,72.6,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True,,,,2,Medium Potential,False,0.0,9200000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Strong,False,Medium School,Growing,1,Monitor,,,0
9261300216,GOVT.HIGH SCHOOL MAVAI UNNAO,UNNAO,HILOULI,Senior_Secondary,9-12,89.0,40.0,23,63,-29.21,Recovery,Volatile,53.3,0.556,-33.96,-22.22,Yes,Yes,206.05,No,No,,Narrow Spread,7,HIGH RISK,No,Yes,No,No,Yes,Yes,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",1,Low Potential,False,0.0,2700000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,2,At Risk,,,0
9260600310,GOVT HIGH SCHOOL AASIVAN PASHCHIM,UNNAO,MIYAGANJ,Secondary_Only,9-10,79.0,76.0,124,132,67.09,Recovery,Volatile,28.57,0.523,72.5,61.54,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True,,,,3,Medium Potential,True,0.0,2600000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260607104,GOVT HIGH SCHOOL ARER KALA UNNAO,UNNAO,MIYAGANJ,Senior_Secondary,9-12,54.0,57.0,54,61,12.96,Volatile,Moderate,5.88,0.459,3.7,22.22,Yes,No,206.05,No,No,,Narrow Spread,3,MEDIUM RISK,No,No,No,No,Yes,No,No,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,1800000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Moderate,True,Small School,Fluctuating,1,Monitor,,,0
9260802318,GOVT GIRLS INTER COLLEGE NAWABGANJ,UNNAO,NAVABGANJ,Middle_to_Higher,6-12,1096.0,1070.0,1082,1103,0.64,Stable,Stable,1.35,0.996,0.27,,No,No,206.05,No,No,-240.0,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,1,Low Potential,False,344.6,325.7,C10-C11,More Girls Enrolling in C11,Strong Enrollment,Strong Recovery,Weak,True,Large School,Fluctuating,0,Safe,,,0
9260808206,GOVT HIGH SCHOOL RAIPUR GARHI UNNAO,UNNAO,NAVABGANJ,Senior_Secondary,9-12,100.0,90.0,111,112,12.0,Recovery,Moderate,10.04,0.5,0.0,27.27,Yes,No,206.05,No,No,,Narrow Spread,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,,,,False,,,,1,Low Potential,False,0.0,3100000.0,C10-C11,Stable,Secondary School Only,Strong Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260807804,GOVT HIGH SCHOOL SOHARAMAU UNNAO,UNNAO,NAVABGANJ,Senior_Secondary,9-12,64.0,63.0,60,105,64.06,Recovery,Volatile,29.32,0.543,35.71,118.18,Yes,No,206.05,No,No,,Narrow Spread,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True,,,,2,Medium Potential,False,0.0,4300000.0,C10-C11,Stable,Secondary School Only,Late Recovery,Strong,True,Small School,Fluctuating,1,Monitor,,,0
9260805106,GOVT INTER COLLEGE CHAMRAULI,UNNAO,NAVABGANJ,Middle_to_Higher,6-12,1022.0,1014.0,792,691,-32.39,Consistent Decline,Volatile,18.75,0.485,-29.03,-35.27,Yes,Yes,206.05,No,No,-451.43,Narrow Spread,8,HIGH RISK,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,,False,Migration/Population Shift,MEDIUM,Migration/Population Shift,1,Low Potential,False,824.9,616.6,C9-C10,More Girls Enrolling in C11,Strong Enrollment,Still Declining,No Recovery,True,Large School,Getting Smaller,2,At Risk,4-YEAR ENROLLMENT DECLINE; ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP; MULTI-RISK ENROLLMENT,CRITICAL,4
9260811503,GOVT. HIGH SCHOOL MEETKHERA UNNAO,UNNAO,NAVABGANJ,Senior_Secondary,9-12,45.0,46.0,43,50,11.11,Volatile,Moderate,6.39,0.4,-13.04,36.36,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,No,Yes,Yes,No,,,,False,,,,2,Medium Potential,False,0.0,1000000.0,C10-C11,Stable,Secondary School Only,Full Recovery,Moderate,True,Very Small,Fluctuating,1,Monitor,,,0
9261409004,GOVT GIRLS INTER COLLAGE PURWA,UNNAO,PURWA,Middle_to_Higher,6-12,485.0,495.0,505,543,11.96,Consistent Growth,Stable,5.0,1.0,11.96,,No,No,206.05,No,No,-422.73,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,2,Medium Potential,False,522.7,663.6,C11-C12,Stable,Strong Enrollment,No Recovery Needed,Moderate,False,Large School,Growing,0,Safe,,,0
9261401403,GOVT HIGH SCHOOL BANIGON UNNAO,UNNAO,PURWA,Senior_Secondary,9-12,127.0,124.0,124,102,-19.69,Volatile,Moderate,9.72,0.539,-28.57,-6.0,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,Yes,No,No,No,No,Yes,Yes,No,,,,False,Social/Gender Barrier,HIGH,"Social/Gender Barrier, Higher Education Transition Issue, Low Enrollment at Board Class Boundary",0,Low Potential,False,0.0,2600000.0,C10-C11,Stable,Secondary School Only,Still Declining,No Recovery,True,Small School,Getting Smaller,1,Monitor,ENROLLMENT DECLINE; GIRLS ENROLLMENT DROP,HIGH,2
9260401803,GOVT HIGH SCHOOL KISHAUN PUR TANDAWA,UNNAO,SAFIPUR,Senior_Secondary,9-12,45.0,46.0,55,58,28.89,Consistent Growth,Moderate,12.71,0.448,-3.7,77.78,Yes,Yes,206.05,No,No,,Narrow Spread,4,MEDIUM RISK,No,No,No,No,Yes,No,Yes,Yes,No,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False,,,,2,Medium Potential,False,0.0,1300000.0,C10-C11,Stable,Secondary School Only,No Recovery Needed,Strong,False,Small School,Growing,1,Monitor,GIRLS ENROLLMENT CRASH,CRITICAL,1
9260400137,GOVT.GIRLS INTER COLLEGE SAFIPUR,UNNAO,SAFIPUR,Middle_to_Secondary,6-10,658.0,716.0,738,723,9.88,Peaked,Stable,4.95,1.0,9.88,,No,No,206.05,No,No,,Narrow Spread,0,LOW RISK,No,No,No,No,No,No,No,No,No,,,,False,,,,1,Low Potential,False,17200000.0,20800000.0,C9-C10,More Girls Enrolling in C11,Strong Enrollment,Full Recovery,Weak,True,Large School,Fluctuating,0,Safe,,,0
