District,Block,School_ID,School_Name,Overall_Growth_pct,Boys_Growth_pct,Girls_Growth_pct,C8_Change_pct,C9_Change_pct,C10_Change_pct,C11_Change_pct,C12_Change_pct,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag
AGRA,ACCHNERA,9150207401,GOVT. GIRLS INTER COLLEGE GARHICHANDMAN ACHHNERA AGRA,38.58,,38.58,216.67,-12.24,48.15,33.33,91.67,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
AGRA,ACCHNERA,9150200304,GOVT. HIGH SCHOOL ABHAIDOPURA,55.77,40.0,70.37,,20.69,100.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AGRA,AKOLA,9150101103,PT. DEENDAYAL UPADHYAY GOVT. MODEL I.C MANKAIDA,74.73,87.88,67.24,55.56,67.74,21.21,525.0,100.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
AGRA,BAH,9150301240,GOVT. ABHINAV VIDHYALAYA BIJOLI BAH,18.94,51.61,-10.0,12.5,-25.0,-16.13,144.44,43.48,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
AGRA,BAROLI AHEER,9150405004,PT.DEENDAYAL UPADHYAY GOVT. I.C BIJHAMAI,31.06,2.9,61.9,10.34,11.63,67.86,0.0,116.67,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
AGRA,FATEHPUR  SIKRI,9150703903,RAJKIYA HIGH SCHOOL OLENDA,16.28,11.76,19.23,,20.0,11.11,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AGRA,JAGNER,9150802603,RAJKIYA HIGH SCHOOL RICHOHA,45.83,95.0,10.71,,111.11,6.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AGRA,KHANDOLI,9151004506,RAJKIYA HIGH SCHOOL SAIMRA,42.64,66.0,27.85,,36.62,50.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
ALIGARH,BIJAULI,9120502307,Pt Deendayal Upadhyay Govt Model Inter College Badesara,23.33,-11.84,84.09,-32.14,57.14,-2.0,76.92,200.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
ALIGARH,CHANDAUS,9120703804,Pt Deendayal Upadhyay Govt Model Inter College,30.15,28.89,31.19,60.61,-15.79,-17.86,200.0,175.0,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
ALIGARH,DHANIPUR,9120101303,RAJKEYA HIGH SCHOOL RAHSUPUR DHANIPUR,51.61,22.22,92.31,,44.83,57.58,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
ALIGARH,GANGIRI,9120409603,RAJKEY HIGH SCHOOL NAVIPUR,46.15,-100.0,137.5,,120.0,0.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
ALIGARH,GANGIRI,9120402514,RAJKEYA HIGH SCHOOL GANGIRI ALIGARH,66.67,154.55,38.24,,13.79,162.5,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
ALIGARH,GANGIRI,9120401935,RAJKEYA KANYA INTER COLLEGE CHHARA,32.14,,32.14,25.0,111.11,34.78,25.0,-25.0,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
ALIGARH,IGLAS,9121207805,GOVT. HIGH SCHOOL JAWAR,26.09,17.54,34.48,,-5.26,87.18,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
ALIGARH,IGLAS,9121206027,RAJKEY KANYA INTER COLLEGE,21.18,,21.18,72.22,24.0,44.23,-28.85,32.26,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
ALIGARH,JAWAN,9120601315,GOVERNTMENT INTER COLLEGE BARAULI,54.55,80.0,33.33,,-56.36,,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
ALIGARH,JAWAN,9120601603,RAJKEYA HIGH SCHOOL KHURD KHERA JAWAN,24.39,0.0,50.0,,13.64,36.84,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
ALIGARH,KHAIR,9120805708,Pt Deendayal Upadhyay Govt Model Inter College kherasattu,38.92,44.44,32.47,-6.67,66.67,-22.97,733.33,76.19,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
ALIGARH,TAPPAL,9120906504,RAJKEYA HIGH SCHOOL SIMROTHI TAPPAL,47.37,44.83,50.0,,79.31,14.29,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMBEDKAR NAGAR,AKBARPUR,9480103707,GOVT GIRLS INTER COLLEGE BEWANA,36.17,,36.17,,21.52,3.3,106.38,49.23,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
AMBEDKAR NAGAR,AKBARPUR,9480114803,GOVT HIGHER SEC SCH KAHARA SULEMPUR,84.21,100.0,72.73,,156.25,31.82,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AMBEDKAR NAGAR,AKBARPUR,9480101909,Pt Deendayal Upadhyay Govt Model Inter College Jafarganj,210.94,223.33,200.0,600.0,516.67,70.83,377.78,88.89,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,True
AMBEDKAR NAGAR,BASKHARI,9480210203,RAJKIYA HIGHER SEC SCH00L TARAULI MUBARAKPUR,16.28,-5.56,32.0,,95.0,-52.17,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMBEDKAR NAGAR,BHEETI,9480308014,GOVT GIRLS INTER COLLEGE BHEETI,95.18,,95.18,,108.33,453.85,23.08,-27.27,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
AMBEDKAR NAGAR,BHIYAON,9480406306,GOVT HIGHER SEC SCH RAMGARH,36.23,45.45,20.0,,283.33,-50.98,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AMBEDKAR NAGAR,BHIYAON,9480404812,KASTURABA GANDHI G HIGHER SEC SCH RATNA,69.74,53.85,78.0,,121.05,18.42,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AMBEDKAR NAGAR,BHIYAON,9480403803,PT. D.D.U GOVT. MODAL INTER COLLEGE INDHANA,165.8,118.75,258.46,,50.6,,13.64,,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
AMBEDKAR NAGAR,JAHANGIRGANJ,9480700805,GOVT GIRLS INTER COLLEGE TENDUAI KALA,94.44,248.72,45.53,,120.59,94.74,89.36,79.07,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,True
AMBEDKAR NAGAR,JAHANGIRGANJ,9480704404,GOVT HIGHER SEC SCHOOL KAMHARIA,31.15,-12.77,178.57,,110.0,-7.32,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMBEDKAR NAGAR,JALALPUR,9480602120,GOVT G INTER COLLEGE JALALPUR,46.8,,46.8,35.71,38.71,139.62,5.17,12.24,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
AMBEDKAR NAGAR,JALALPUR,9480607607,GOVT HIGHER SEC SCH BAREPUR,32.79,17.39,42.11,,13.04,44.74,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMBEDKAR NAGAR,KATEHARI,9480501904,PT DEENDAYAL UPADHYAY GOVT MODAL IC PAHITIPUR KHAJOORDEEH AMBEDKAR NAGAR,29.48,1.48,62.07,-100.0,83.78,-17.57,16.07,61.54,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AMBEDKAR NAGAR,KATEHARI,9480508707,RAJKEY HIGHSCHOOL ASHRAFPUR BARAWAN,23.21,8.93,37.5,,54.72,-5.08,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AMBEDKAR NAGAR,RAMNAGAR,9480802223,PT. D.D.U. GOVT. MODAL INTER COLLEGE RAMNAGAR,828.33,720.93,1100.0,,200.0,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AMBEDKAR NAGAR,RAMNAGAR,9480814301,RAJKEEYA HIGHER SEC SCH AMADERVESPUR,132.61,180.0,76.19,,170.83,90.91,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
AMBEDKAR NAGAR,TANDA TOWN AREA,9481002001,GOVT. GIRLS INTER COLLEGE NAGARPALIKA PARISHAD TANDA,332.43,,332.43,,43.75,,560.0,,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
AMETHI - CSM NAGAR,BAHADURPUR,9732500904,Pt Deendayal Upadhayay Govt Model Inter College Udawa,138.85,155.41,124.1,,105.45,170.27,175.0,129.73,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
AMETHI - CSM NAGAR,BAHADURPUR,9732500609,RAJKIYA HIGH SCHOOL PEEDHI,127.69,243.48,64.29,,94.87,176.92,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
AMETHI - CSM NAGAR,BHADAR,9732702403,RAJKIYA HIGH SCHOOL,80.65,26.32,166.67,,288.89,-4.55,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMETHI - CSM NAGAR,BHETUA,9732303305,RAJKIY INTER COLLEGE,292.98,363.33,214.81,,4.88,,137.5,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
AMETHI - CSM NAGAR,JAGDISHPUR,9730100401,GGIC JAGDISHPUR,33.63,,33.63,4.0,40.0,42.62,75.0,4.65,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
AMETHI - CSM NAGAR,JAMO,9732100101,GGIC JAMO,21.08,,21.08,111.76,-1.94,22.55,28.81,24.29,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
AMETHI - CSM NAGAR,JAMO,9732100115,UMA RAMAN INTER COLLEGE,59.69,49.41,126.92,,68.75,50.0,70.45,52.27,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AMETHI - CSM NAGAR,MUSAFIRKHANA,9730306605,PANDIT DEENDAYAL U RAJKIYE MODAL INTER COLLEGE,487.88,370.0,669.23,742.86,500.0,400.0,428.57,300.0,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,False
AMETHI - CSM NAGAR,SANGRAMPUR,9730400406,GGIC SANGRAMPUR,21.43,,21.43,,14.29,33.33,40.0,0.0,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
AMETHI - CSM NAGAR,SINGHPUR,9731700509,RAJKIY HIGH SCHOOL SINGHPUR,33.33,27.27,40.0,,65.38,10.81,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AMETHI - CSM NAGAR,SINGHPUR,9731703504,RAJKIYA INTER COLLEGE RAJA FATEHPUR,18.28,23.51,10.96,109.76,-10.18,35.97,14.29,8.62,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,False
AMETHI - CSM NAGAR,TILOI,9732201003,RAJKIY HIGH SCHOOL SAVITAPUR,106.67,82.86,140.0,,100.0,115.38,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AURAIYA,AIRWAKATRA,9320400109,GOVT GIRLS INTER COLLEGE AIRWAKATRA,28.57,,28.57,,166.67,60.0,,-100.0,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
AURAIYA,AIRWAKATRA,9320402003,GOVT. U.M.V. KARMUPUR,104.76,145.45,60.0,,237.5,23.08,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AURAIYA,AURAIYA,9320100103,GOVT INTER COLLEGE AYANA  AURAIYA,20.13,13.58,27.94,-22.22,176.0,-36.84,104.76,-39.29,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
AURAIYA,AURAIYA,9320103803,GOVT. U.M.V. MAANPUR,90.57,161.11,54.29,,60.61,140.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
AURAIYA,BHAGYANAGAR,9320602003,GOVT. U.M.V. TURKIPUR,25.0,30.0,20.0,,20.0,30.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AURAIYA,BIDHUNA,9320500105,GOVT.  GIRLS INTER COLLEGE  BIDHURA,77.58,,77.58,116.67,32.26,93.02,129.17,100.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
AURAIYA,BIDHUNA,9320500271,GOVT. U.M.V. BHATAULI,86.84,58.82,109.52,,109.52,58.82,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AURAIYA,SAHAR,9320805603,GOVT. U.M.V. BIJHAI SAHAR,71.95,69.77,74.36,,62.79,82.05,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
AURAIYA,SAHAR,9320801103,GOVT. U.M.V. LAKHUNO,111.11,216.67,80.95,,62.5,181.82,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AZAMGARH,JAHANAGANJ,9612000408,GOVT HSS MITTUPUR,33.87,65.85,18.07,,71.15,6.94,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
AZAMGARH,LALGANJ,9610401511,G.G.I.C. DEVGAON,17.65,-9.46,50.0,,5.48,31.75,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
AZAMGARH,MAHARAJ GANJ,9610104507,"GOVT ABHINAV SCHOOL, TERAHI",35.14,52.63,16.67,225.0,137.5,0.0,-53.85,0.0,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,False
AZAMGARH,MOHAMMADPUR,9611800313,G G I C NANDAV,208.0,,208.0,50.0,130.77,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
AZAMGARH,MOHAMMADPUR,9611803703,G.U.M.V. KHARATI,236.36,390.0,108.33,,360.0,133.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AZAMGARH,PALHNA,9612205105,R.UMV DUBHAV,66.04,164.71,19.44,,80.0,53.57,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
AZAMGARH,TARWA,9610611101,R.B.U.M.V. BARAWANLALGANJ,28.0,,28.0,-100.0,22.22,100.0,125.0,-20.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
BAGHPAT,BINOLY,9080305606,G.H.S GANGNOLI,145.71,292.31,59.09,,100.0,245.45,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAGHPAT,BINOLY,9080302506,G.H.S MAVIKALAN,26.23,10.81,50.0,,29.41,22.22,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAGHPAT,CHHAPROLI,9080502304,G.H.S BADARKHA,78.12,75.0,81.25,,35.29,126.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAGHPAT,CHHAPROLI,9080502006,G.H.S BODHA,25.64,40.0,16.67,,28.57,22.22,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAGHPAT,CHHAPROLI,9080501109,G.H.S SOOP,36.36,59.09,13.64,,3.85,83.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAGHPAT,KHEKRA,9080602802,G.H.S SUBHANPR,20.0,-8.7,58.82,,33.33,5.26,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAGHPAT,PILANA,9080700903,G.H.S TIPANI,25.42,-6.45,60.71,,48.39,0.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAHRAICH,BALHA,9501001805,R H S SCHOOL RAJAPUR KALAN,53.85,45.07,64.41,,54.55,52.83,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAHRAICH,CHITTAURA,9500814601,R H SCHOOL SAMSA TARHAR CHITTAURA,15.05,-14.75,71.88,,27.5,5.66,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAHRAICH,HUJUR PUR,9500612301,GIC BHAGADWA BAZAR HUJURPUR,148.85,132.8,170.65,35.56,179.66,97.22,365.0,276.19,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
BAHRAICH,HUJUR PUR,9500607203,R H SCHOOL CHAKUJOT,50.82,9.09,100.0,,81.36,22.22,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAHRAICH,JARWAL,9500108805,GOVT H S MUSTAFA BAD JARWAL,38.04,38.24,37.93,,41.67,34.09,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
BAHRAICH,KAISER GANJ,9500204403,GOV. INTER COLLEGE,92.2,138.74,61.99,216.67,17.71,57.78,106.45,450.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
BAHRAICH,KAISER GANJ,9500207202,R H SCHOOL UMARI KAISARGANJ,20.37,29.63,11.11,,15.52,26.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BAHRAICH,MIHIN PURVA,9501108016,R H S CHALWA,30.63,51.22,18.57,,-6.15,82.61,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BAHRAICH,MIHIN PURVA,9501102503,R H SCHOOL SALARPUR MIHIPURWA,36.23,50.0,25.64,,96.0,2.27,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAHRAICH,MIHIN PURVA,9501110505,R.H. SCHOOL PARGAHWA,41.18,22.22,62.5,,105.56,-31.25,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAHRAICH,MIHIN PURVA,9501114002,R.H. SCHOOL RAMPURWA MATEHI,20.48,30.23,13.71,,-12.2,66.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BAHRAICH,MIHIN PURVA,9501104004,R.H. SCHOOL URRA BAZAR,19.72,5.41,35.29,,23.68,15.15,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAHRAICH,NAGAR AREA,9501301904,RAJKEEYA INTER COLLEGE,16.2,-3.7,930.0,-11.86,49.54,5.13,51.25,-17.31,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BAHRAICH,NAWAB GANJ,9501204707,GOVT INTER COLLEGE LAKHAIYA KALAN,37.31,39.08,34.62,160.0,35.03,4.8,30.99,153.85,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
BAHRAICH,NAWAB GANJ,9501207210,GOVT.G. INTER COLEGE,27.92,,27.27,,-5.71,-4.0,63.64,291.67,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
BAHRAICH,NAWAB GANJ,9501214301,R H SCHOOL PATNA NAWABGANJ,331.82,700.0,223.53,,235.71,500.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAHRAICH,PAYAGPUR,9501401502,R HS GANGA PUR,28.0,59.09,15.09,,-8.82,58.54,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BAHRAICH,PAYAGPUR,9501401304,R.H. SEMRIYAWAN,52.15,66.23,39.53,,41.18,64.1,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BAHRAICH,SHIV PUR,9500503505,R.H. SCHOOL RAMPUR DHOBIYAHAR,72.63,73.58,71.43,,109.52,43.4,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
BAHRAICH,TAJWA PUR,9500703604,GOVT INTER COLLEGE RAMPURWA,46.13,36.32,61.04,82.69,30.52,45.45,53.55,48.98,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAHRAICH,VISHESHWAR  GANJ,9501508302,R H SCHOOL BASANT TEPRA VISHESHWARGANJ,53.66,7.69,133.33,,32.69,90.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAHRAICH,VISHESHWAR  GANJ,9501508303,R H SCHOOL GANGA JAMUNI VISHESHWARGANJ,68.5,52.75,81.65,,30.3,30.69,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAHRAICH,VISHESHWAR  GANJ,9501508301,R H SCHOOL VISHESHWARGANJ VISHESHWARGANJ,31.43,6.67,50.0,,32.43,30.3,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALLIA,BANSDEEH,9630900117,G G I C BANSDEEH BALLIA,137.5,,137.5,,-12.5,250.0,300.0,233.33,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
BALLIA,BELAHARI,9631503802,RAJKIYA U M V BASUDHARPAH,102.38,142.86,82.14,,194.74,26.09,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BALLIA,CHILKAHAR,9630404605,RAJKIY U M V BACHAIPUR,40.57,30.0,50.0,,128.12,2.7,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BALLIA,DUBAHAR,9631400502,GOV. G J H S RAMPUR BASARIKAPU,20.79,,20.79,-21.74,-22.73,100.0,100.0,-4.17,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
BALLIA,GARWAR,9631102904,RAJKIYA UPS BISUKIA,34.48,16.67,81.25,,56.0,18.18,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALLIA,GARWAR,9631100203,Rajkiya umv Savarupur,82.05,35.0,131.58,,73.91,93.75,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALLIA,MANIAR,9630702404,RAJKIYA U M V BARSARI,123.4,123.33,123.53,,162.96,70.0,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
BALLIA,MURLI CHHAPRA,9631707602,RAJKIYA U.M.V TOLA BAJRAY BALLIA,84.21,10.0,166.67,,14.29,125.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALLIA,MURLI CHHAPRA,9631701403,RAJKIYA U.M.V TOLA FATEH RAI BALLIA,40.85,69.44,11.43,,51.43,30.56,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BALLIA,RASARA,9630306503,PT Deendayal Upadhyay Rajkiya Model Inter College Motira Rasra ballia,92.86,63.41,134.48,366.67,31.58,-9.09,650.0,175.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
BALLIA,SEAR,9630102205,RAJKIYA U M V SHAHPUR AFAGA,30.77,3.45,65.22,,107.14,2.63,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALRAMPUR,BALRAMPUR,9522409704,"GOVT. UCCATAR MADHYAMIC VIDYALAYA, VIRAHIMPUR, BALRAMPUR",57.89,22.73,80.0,,70.97,42.31,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALRAMPUR,BALRAMPUR,9522405404,GOVT. UCCHTAR MADHYMIC VIDYALAYA CHAKWA BALRAMPUR,21.67,106.67,-6.67,,37.04,9.09,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BALRAMPUR,GAINDAS BUZURG,9521700805,GOVT. INTER COLLEGE ITAI RAMPUR,144.18,111.83,200.94,58.18,77.67,233.33,228.95,226.67,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
BALRAMPUR,GAINSARI,9522300109,GOVT. INTER COLLEGE GAINSARI,20.65,-5.31,62.33,,16.02,5.44,-2.0,38.83,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,False
BALRAMPUR,PACHPERWA,9522206002,GOVT HIGH SCHOOL BISUNPUR VISRAM,34.62,40.0,31.25,,33.33,35.48,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BALRAMPUR,SHRIDUTTGANJ,9521601002,GOVT. INTER COLLEGE DARICHAURA,31.38,15.27,44.65,,-3.06,21.62,9.68,41.07,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
BALRAMPUR,TULSIPUR,9522003609,GOVT SEC SCHOOL MAHARJGANJ TARAI,20.43,-5.84,70.37,,26.67,13.91,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BALRAMPUR,TULSIPUR,9522004203,"GOVT. UCCATAR MADHYAMIC VIDYALAYA RAMGARH MAITAHAWA, BALRAMPUR",45.0,62.5,33.33,,10.0,80.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BANDA,BABERU,9400509404,GOVT BALIKA I C BABERU,16.49,,16.49,118.18,0.0,29.79,17.95,-4.26,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
BANDA,BABERU,9400500605,GOVT HIGH SCHOOL AHAR,122.81,293.33,61.9,,282.61,14.71,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BANDA,BABERU,9400502528,GOVT INTER COLLEGE MARKA ,128.83,134.82,122.73,,-19.62,,65.62,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
BANDA,BABERU,9400502708,GOVT. HIGH SCH. SAMGARA,57.63,95.24,36.84,,35.29,88.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BANDA,BADOKHAR KHURD,9400104708,PT DEENDAYAL UPADHYAY RAJKEEY MODEL INTER COLLEGE PACHNEHI,19.49,42.48,3.14,4.55,39.39,-11.76,142.86,-10.2,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
BANDA,BISANDA,9400602708,GOVT HIGH SCHOOL BALLAN,27.71,76.92,5.26,,35.0,20.93,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BANDA,BISANDA,9400604707,GOVT. HIGH SCHOOL RANIPUR,29.76,38.46,22.22,,77.78,-6.25,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
BANDA,KAMASIN,9400701510,GOV INTER COLLEGE BEERA ,228.57,246.34,208.33,,-20.9,,370.0,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
BANDA,KAMASIN,9400704210,GOVERNMENT INTER COLLEGE LOHRA BLOCK KAMASIN ,307.32,429.41,220.83,,42.65,,392.86,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
BANDA,KAMASIN,9400705005,GOVT HIGH SCHOOL  CHARKA,70.77,67.44,77.27,,282.35,-4.17,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BANDA,MAHUWA,9400301707,GIVT. INTER COLLEGE BILGAW,22.97,21.81,24.55,87.18,12.74,10.0,43.96,12.09,Balanced,All_Round_Growth,Balanced All Round Growth,True
BANDA,MAHUWA,9400300703,GOVT HIGH SCH. JAKHANI,54.9,25.81,100.0,,123.81,6.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BANDA,NARAINI,9400407204,G.I.C. KALINGER,26.06,15.17,41.7,128.0,4.7,43.15,12.58,45.19,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BANDA,NARAINI,9400407007,GOVT. HIGH SCHOOL BIRAUNA,42.65,24.39,70.37,,9.09,104.17,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
BANDA,TINDWARI,9400204403,GOVT HIGH SCHOOL REHUNTA ,53.45,80.0,33.33,,-10.34,,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BANDA,TINDWARI,9400202304,GOVT. HIGH SCHOOL GUGAULI,27.48,64.52,-5.8,,34.38,20.9,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
BARABANKI,BANKI,9461011101,RAJKIYA INTER COLLEGE SHABPUR (MSDP),15.35,8.77,21.58,-42.42,-12.0,-7.09,89.47,82.76,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
BARABANKI,BANKI,9460407105,RAJKIYA U.M.V RASOOLPUR HOUSE,42.95,6.58,77.5,,67.14,23.26,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BARABANKI,FATEH PUR,9460104607,RAJKIYA INTER COLLEGE BELHARA (MSDP),15.02,13.01,17.5,-37.21,29.17,-6.3,9.89,72.31,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,False
BARABANKI,PURE DALAI,9460704103,RAJKEEY U.M.V PUREDALAI,20.2,10.2,30.0,,71.05,-11.48,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
BAREILLY,ALAMPUR,9201711002,GOVT. SEC. SCHOOL KHULI,18.46,-8.11,53.57,,-21.62,71.43,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
