school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_Gap_Current,Enroll_Gap_Base,Enroll_Gap_Change,Enroll_Pattern_Tag
9562103203,G.U.M.V. SHIYA KATAI,SANT KABIR NAGAR,BELHAR KALA,Senior_Secondary,9-12,,,,Narrow Spread
9561915401,GOVT. HIGH SCHOOL RAMJANGALA,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,,,,Narrow Spread
9561907604,GOVT. UMV BABHANAULI,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,,,,Narrow Spread
9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,SANT KABIR NAGAR,KHALILABAD,Middle_to_Higher,6-12,-75.0,-86.36,11.36,Narrow Spread
9561502903,GOVT. UMV GIRDHARPUR,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,,,,Narrow Spread
9561517502,GOVT. UMVIDYALAY DHAURAHARA,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,,,,Narrow Spread
9562007409,GOVT. UMV MAHULI,SANT KABIR NAGAR,NATHNAGAR,Senior_Secondary,9-12,,,,Narrow Spread
9561014503,GOVT. UMV GOVINDGUNJ,SANT KABIR NAGAR,PAULI,Senior_Secondary,9-12,,,,Narrow Spread
9561701709,GOVT. HIGH SCHOOL SALEHPUR,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,,,,Narrow Spread
9561702605,GOVT. HIGH SCHOOL UMILA,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,,,,Narrow Spread
9561704403,GOVT.UMVIDYALAY KARMAKHAN,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,,,,Narrow Spread
9220610103,G.H.S CHILHAUTA BANDA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,,,,Narrow Spread
9220603308,G.H.S. RARUA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,,,,Narrow Spread
9220607703,G.H.S. SINGHAPUR PANAI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,,,,Narrow Spread
9220612305,RAJKIYE U. M. VIDHYALAY DHAKA GHANSHYAM,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,,,,Narrow Spread
9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,,,,Narrow Spread
9221305202,G.H.S. DINGURPUR,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,,,,Narrow Spread
9221306403,GOVT. INTER COLLAGE,SHAHJAHANPUR,BHAWALKHERA,Middle_to_Higher,6-12,-1.27,-52.38,51.11,Narrow Spread
9221312604,RAJKIYE UCHTAR M.S. SARSAWAN,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,,,,Narrow Spread
9220101206,G.H.S. DHANAURA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,,,,Narrow Spread
9220108303,G.H.S. KAPER KATKA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,,,,Narrow Spread
9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,,,,Narrow Spread
9220108903,Government Higher Secondary School,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,,,,Narrow Spread
9220102901,RAJKIYA INTER COLLEGE,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,-284.06,-375.44,91.38,Narrow Spread
9220102808,RAJKIYA INTER COLLEGE TIKRI,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,,,,Narrow Spread
9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,,,,Narrow Spread
9220202705,G.H.S. BARI PRASIDDHAPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,,,,Narrow Spread
9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,,,,Narrow Spread
9220307603,G.H.S. CHAURASI,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,,,,Narrow Spread
9220309803,RAJKIYE UCHTAR M.V. KAKRALA,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,,,,Narrow Spread
9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,,,,Narrow Spread
9221002405,G.H.S.BARA KALAN,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,,,,Narrow Spread
9221002502,G.H.S.HATHINI NAGARIYA,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,,,,Narrow Spread
9221003412,GOVT. INTER COLLEGE,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,-75.51,-33.61,-41.9,Narrow Spread
9221004402,RAJKIYA INTER COLLEGE SANGERI,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,13.95,,,Narrow Spread
9221117203,G.H.S.  CHAUHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,,,,Narrow Spread
9221109302,G.H.S. NAWADA RUDRAPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,,,,Narrow Spread
9221101223,GOVT. INTER COLLEGE,SHAHJAHANPUR,KANTH,Middle_to_Secondary,6-10,,,,Narrow Spread
9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,,,,Narrow Spread
9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,,,,Narrow Spread
9220904102,G.H.S. NAUSNA,SHAHJAHANPUR,KATRA KHUDAGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,SHAHJAHANPUR,KATRA KHUDAGANJ,Middle_to_Secondary,6-10,,,,Narrow Spread
9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,,,,Narrow Spread
9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,,,,Narrow Spread
9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9221209803,G.H.S. CHITRAU,SHAHJAHANPUR,MIRJAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,SHAHJAHANPUR,MIRJAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9220402903,G.H.S. PARSAUNA KHALILPUR,SHAHJAHANPUR,NIGOHI,Senior_Secondary,9-12,,,,Narrow Spread
9220401603,RAJKIYE U.M. VIDHALYA BARILAL PUR SHAHJAHNAPUR,SHAHJAHANPUR,NIGOHI,Senior_Secondary,9-12,,,,Narrow Spread
9221401606,G.H.S. JUJHARPUR,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,,,,Narrow Spread
9221406910,G.H.S. NAHIL,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,,,,Narrow Spread
9221405543,GOVT. GIRLS INTER COLLEGE,SHAHJAHANPUR,PUWAYA,Middle_to_Higher,6-12,-231.37,-225.0,-6.37,Narrow Spread
9221413501,RAJKIYE U.M.V.BITAUNI SHAHJAHANPUR,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,,,,Narrow Spread
9220500608,G.H.S. SINDHAULI,SHAHJAHANPUR,SINDHAULI,Senior_Secondary,9-12,,,,Narrow Spread
9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,SHAHJAHANPUR,SINDHAULI,Middle_to_Higher,6-12,,,,Narrow Spread
9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,SHAHJAHANPUR,SINDHAULI,Senior_Secondary,9-12,,,,Narrow Spread
9221507402,G.G.I.C.,SHAHJAHANPUR,T.A.SHAHJAHANPUR,Full_School,1-12,-104.27,-147.92,43.65,Narrow Spread
9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,SHAHJAHANPUR,T.A.SHAHJAHANPUR,Middle_to_Higher,6-12,-596.3,-828.57,232.27,Narrow Spread
9220807705,G.H.S. SAMDHANA,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,,,,Narrow Spread
9220807002,"Government Higher Secondary School, Sahampur",SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,,,,Narrow Spread
9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,SHAHJAHANPUR,TILHAR,Full_School,1-12,-144.62,-121.21,-23.41,Narrow Spread
9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,,,,Narrow Spread
9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,,,,Narrow Spread
9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Secondary,6-10,,,,Narrow Spread
9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,SHAMLI (PRABUDH NAGAR),KAIRANA,Senior_Secondary,9-12,,,,Narrow Spread
9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Higher,6-12,,-360.0,,Narrow Spread
9740802211,RAJKIY INTER CO KURGAN,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Higher,6-12,,,,Narrow Spread
9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,Senior_Secondary,9-12,,,,Narrow Spread
9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,Middle_to_Higher,6-12,,,,Narrow Spread
9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,SHAMLI (PRABUDH NAGAR),KANDHLA,Middle_to_Higher,6-12,-1266.67,,,Narrow Spread
9741800155,GOVT GIRLS INTER COLLEGE,SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],Full_School,1-12,-30.72,-88.97,58.25,Narrow Spread
9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,,,,Narrow Spread
9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,-473.33,-2740.0,2266.67,Narrow Spread
9740901211,GOVT. HIGH SCHOOL DATHERA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,,,,Narrow Spread
9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,,-114.29,,Narrow Spread
9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,,,,Narrow Spread
9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,,,,Narrow Spread
9740904106,RAJKIYA INTER COLLEGE KERTOO,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,,-1200.0,,Narrow Spread
9741000113,RAJKIYA INTER COLLEGE LILON,SHAMLI (PRABUDH NAGAR),SHAMLI,Middle_to_Higher,6-12,20.45,-61.11,81.56,Moderate
9741000311,RAJKIYE HIGH SCHOOL BALWA,SHAMLI (PRABUDH NAGAR),SHAMLI,Senior_Secondary,9-12,,,,Narrow Spread
9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,SHAMLI (PRABUDH NAGAR),THANABHAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9741101009,RAJKAYA INTER COLLEGE UMARPUR,SHAMLI (PRABUDH NAGAR),THANABHAWAN,Middle_to_Higher,6-12,,-153.12,,Narrow Spread
9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,SHRAWASTI,GILAULA,Middle_to_Secondary,6-10,,,,Narrow Spread
9510103104,RAJKIYA HIGH SCHOOL KATAR,SHRAWASTI,GILAULA,Senior_Secondary,9-12,,,,Narrow Spread
9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,SHRAWASTI,GILAULA,Senior_Secondary,9-12,,,,Narrow Spread
9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,SHRAWASTI,GILAULA,Senior_Secondary,9-12,,,,Narrow Spread
9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,SHRAWASTI,HARIHARPUR RANI,Middle_to_Higher,6-12,-165.0,,,Narrow Spread
9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510206205,RAJKIYA HIGH SCHOOL GOTHWA,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510216503,RAJKIYA HIGH SCHOOL JOGNI,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,,,,Narrow Spread
9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,SHRAWASTI,IKAUNA,Middle_to_Secondary,6-10,,,,Narrow Spread
9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,,,,Narrow Spread
9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,,,,Narrow Spread
9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,,,,Narrow Spread
9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,,,,Narrow Spread
9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,,,,Narrow Spread
9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,,,,Narrow Spread
9510401103,RAJKIYA HIGH SCHOOL INDWA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,,,,Narrow Spread
9510611204,RAJKIYA HIGH SCHOOL BALANPUR,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,,,,Narrow Spread
9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",SHRAWASTI,SIRSIYA,Middle_to_Secondary,6-10,,,,Narrow Spread
9540310301,GOVRN.KANYA INTER COLLEGE BANS,SIDDHARTHNAGAR,BANSI,Middle_to_Higher,6-12,-50.0,29.41,-79.41,Narrow Spread
9540305503,RAJKEEY UMV ATRAMU NANKAR,SIDDHARTHNAGAR,BANSI,Senior_Secondary,9-12,,,,Narrow Spread
9540303603,RAJKIYEE U.M.V. GONHATAL,SIDDHARTHNAGAR,BANSI,Senior_Secondary,9-12,,,,Narrow Spread
9540101203,RAJKEEY UMV MOHAN KOLA,SIDDHARTHNAGAR,BARHANI,Senior_Secondary,9-12,,,,Narrow Spread
9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,SIDDHARTHNAGAR,BHANVAPUR,Senior_Secondary,9-12,,,,Narrow Spread
9540203811,RAJKEEY UMV BAHORAVA UTTARI,SIDDHARTHNAGAR,BIRDPUR,Senior_Secondary,9-12,,,,Narrow Spread
9540204206,RAJKIYEE U.M.V NAGCHAURI,SIDDHARTHNAGAR,BIRDPUR,Senior_Secondary,9-12,,,,Narrow Spread
9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,SIDDHARTHNAGAR,DUMARIYAGANJ,Middle_to_Higher,6-12,-635.71,-89.47,-546.24,Narrow Spread
9540806903,RAJKEEY U.M.V. KUNDI,SIDDHARTHNAGAR,DUMARIYAGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,SIDDHARTHNAGAR,DUMARIYAGANJ,Middle_to_Higher,6-12,0.0,22.5,-22.5,Narrow Spread
9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,SIDDHARTHNAGAR,DUMARIYAGANJ,Senior_Secondary,9-12,,,,Narrow Spread
9540705206,RAJKEEY UMV KATHELA GRANT,SIDDHARTHNAGAR,ITAVA,Senior_Secondary,9-12,,,,Narrow Spread
9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,SIDDHARTHNAGAR,ITAVA,Middle_to_Higher,6-12,-22.86,52.38,-75.24,Narrow Spread
9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,SIDDHARTHNAGAR,ITAVA,Senior_Secondary,9-12,,,,Narrow Spread
9541102403,RAJKYEE U.MV. TARIYA BAZAR,SIDDHARTHNAGAR,JOGIYA,Senior_Secondary,9-12,,,,Narrow Spread
9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,SIDDHARTHNAGAR,KHESARAHA,Middle_to_Higher,6-12,-11.86,65.88,-77.74,Narrow Spread
9540505103,RAJKIYEE U.M.V MATIYARIYA,SIDDHARTHNAGAR,KHESARAHA,Senior_Secondary,9-12,,,,Narrow Spread
9541000105,RAJKEEY U.M.V. UNCHDIH,SIDDHARTHNAGAR,KHUNIYANV,Senior_Secondary,9-12,,,,Narrow Spread
9541016708,RAJKIYA U M V DHOBHA,SIDDHARTHNAGAR,KHUNIYANV,Senior_Secondary,9-12,,,,Narrow Spread
9540603004,RAJKIYEE U.M.V. MASINA KHAS,SIDDHARTHNAGAR,MITHAVAL,Senior_Secondary,9-12,,,,Narrow Spread
9541207002,G.G.I.C. TETARI BAZAR,SIDDHARTHNAGAR,NAUGARH,Middle_to_Higher,6-12,-94.87,53.57,-148.44,Narrow Spread
9541204303,RAJKEEY INTER COLLEGE NAUGARH,SIDDHARTHNAGAR,NAUGARH,Middle_to_Higher,6-12,-22.22,30.34,-52.56,Narrow Spread
9541209304,RAJKEEY U.M.V. BASAUNI,SIDDHARTHNAGAR,NAUGARH,Senior_Secondary,9-12,,,,Narrow Spread
9541202204,RAJKEEY U.M.V. KODRA GRANT,SIDDHARTHNAGAR,NAUGARH,Senior_Secondary,9-12,,,,Narrow Spread
9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,SIDDHARTHNAGAR,SHOHARATGARH,Senior_Secondary,9-12,,,,Narrow Spread
9240100708,GGIC IMALIYA SULTANPUR,SITAPUR,ALIYA,Middle_to_Higher,6-12,100.0,100.0,0.0,Wide Spread
9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,SITAPUR,ALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,SITAPUR,ALIYA,Senior_Secondary,9-12,,,,Narrow Spread
9240208305,G HS SALARPUR DARAPUR BEHTA,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240204505,GOVT. SECONDRY SCHOOL RIHAR,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240210005,GOVT.Higher Secondary School JuaPurva,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240200405,RAJKIYA U.M.V. BHADFAR,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240212801,RAJKIYA U.M.V. BHAVANIPUR,SITAPUR,BEHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,SITAPUR,BISWAN,Middle_to_Higher,6-12,-57.29,,,Narrow Spread
9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,SITAPUR,BISWAN,Secondary_Only,9-10,,,,Narrow Spread
9240301402,RAJKIYA U.M.V. PIPRAKALA,SITAPUR,BISWAN,Secondary_Only,9-10,,,,Narrow Spread
9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,SITAPUR,GONDLAMAU,Senior_Secondary,9-12,,,,Narrow Spread
9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,SITAPUR,GONDLAMAU,Senior_Secondary,9-12,,,,Narrow Spread
9240506605,GOVT. H.S. VAJEERPUR,SITAPUR,HARGAON,Senior_Secondary,9-12,,,,Narrow Spread
9240503602,GOVT. HIGH SCHOOL SALARPUR,SITAPUR,HARGAON,Senior_Secondary,9-12,,,,Narrow Spread
9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,SITAPUR,KASMANDA,Full_School,1-12,-140.0,6.82,-146.82,Narrow Spread
9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,SITAPUR,KASMANDA,Senior_Secondary,9-12,,,,Narrow Spread
9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,SITAPUR,KHAIRABAD,Senior_Secondary,9-12,,,,Narrow Spread
9240701601,RAJKIYA U.M.V CHILVARA,SITAPUR,KHAIRABAD,Secondary_Only,9-10,,,,Narrow Spread
9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,-70.73,-71.43,0.7,Narrow Spread
9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,-65.62,-100.0,34.38,Narrow Spread
9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,67.09,,,Wide Spread
9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,SITAPUR,MACHHAREHTA,Middle_to_Higher,6-12,-3933.33,-528.57,-3404.76,Narrow Spread
9240904704,RAJKIYA U.M.V. BANIAMAU,SITAPUR,MACHHAREHTA,Senior_Secondary,9-12,,,,Narrow Spread
9240908303,RAJKIYA U.M.V. BHITHORA,SITAPUR,MACHHAREHTA,Senior_Secondary,9-12,,,,Narrow Spread
9241010002,GGIC MAHMOODABAD,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,-272.73,-342.11,69.38,Narrow Spread
9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,41.3,,,Wide Spread
9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,SITAPUR,MAHMOODABAD,Senior_Secondary,9-12,,,,Narrow Spread
9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,-27.27,-33.33,6.06,Narrow Spread
9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,SITAPUR,MAHOLI,Middle_to_Higher,6-12,-141.18,-196.67,55.49,Narrow Spread
9241107705,RAJKIYA U.M.V. RAJVAPUR,SITAPUR,MAHOLI,Senior_Secondary,9-12,,,,Narrow Spread
9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,SITAPUR,MISRIKH,Middle_to_Higher,6-12,-147.37,-186.36,38.99,Narrow Spread
9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,SITAPUR,MISRIKH,Senior_Secondary,9-12,,,,Narrow Spread
9241200201,RAJKIYA U.M.V. GULHARIYA,SITAPUR,MISRIKH,Senior_Secondary,9-12,,,,Narrow Spread
9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,SITAPUR,N.K.BISWAN,Full_School,1-12,-205.56,-229.51,23.95,Narrow Spread
9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,SITAPUR,N.K.KHAIRABAD,Full_School,1-12,-159.26,-346.0,186.74,Narrow Spread
9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,SITAPUR,N.K.SITAPUR,Full_School,1-12,-449.23,-509.62,60.39,Narrow Spread
9242301416,RAJKIYA INTER COLLEGE SITAPUR,SITAPUR,N.K.SITAPUR,Middle_to_Higher,6-12,-660.38,-630.61,-29.77,Narrow Spread
9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,SITAPUR,PAHALA,Senior_Secondary,9-12,,,,Narrow Spread
9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,SITAPUR,PAHALA,Middle_to_Higher,6-12,-53.23,-158.06,104.83,Narrow Spread
9241300106,RAJKIYA U.M.V. BHITKURA,SITAPUR,PAHALA,Senior_Secondary,9-12,,,,Narrow Spread
9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,SITAPUR,PAHALA,Senior_Secondary,9-12,,,,Narrow Spread
9241403603,GOVT.HIGH SCHOOL TAPPA KHAJURIYA,SITAPUR,PARSENDI,Senior_Secondary,9-12,,,,Narrow Spread
9241500112,GOVT. GIRLS INTER COLLEGE NERI,SITAPUR,PISAWAN,Middle_to_Higher,6-12,-76.92,-186.84,109.92,Narrow Spread
9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,SITAPUR,PISAWAN,Middle_to_Higher,6-12,35.29,100.0,-64.71,Wide Spread
9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,SITAPUR,PISAWAN,Middle_to_Higher,6-12,-256.0,-267.65,11.65,Narrow Spread
9241508502,RAJKIYA U.M.V. MOHARNIYA,SITAPUR,PISAWAN,Senior_Secondary,9-12,,,,Narrow Spread
9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,SITAPUR,RAMPURMATHURA,Senior_Secondary,9-12,,,,Narrow Spread
