school_id,school_name,district,block,Dropout_Proxy_Current,Dropout_Proxy_Base,Dropout_Change,Dropout_Flag
9282306503,GOVT.  INTER COLLEGE,RAE BARELI,DEEH,-243.04,-155.86,-87.18,Low
9282306504,GOVT. GIRLS INTER COLLEGE,RAE BARELI,DEEH,-50.65,-65.22,14.57,Low
9282306106,RAJKIYE HAIGH SCHOOL VIRNAWO,RAE BARELI,DEEH,,,,Low
9281002306,"GOVT. HIGHER SECONDARY SCHOOL, JALAL PUR DHAI",RAE BARELI,GAURA,,,,Low
9281003801,"GOVT.GIRLS INTER COLLAGE, GURGUJ PUR",RAE BARELI,GAURA,,,,Low
9280302307,"G.G. HIGHER SECONDARY SCHOOL, PASCHIM GAON",RAE BARELI,HARCHANDPUR,,,,Low
9280301504,G.G.H. SCHOOL BALA,RAE BARELI,HARCHANDPUR,,,,Low
9280302402,"GOVT. INTER COLLAGE, TERA BAROULA",RAE BARELI,HARCHANDPUR,10.2,31.48,-21.28,Low
9281105303,GOVT. HIGH SCHOOL ROJHAIYA BHIKHAMSHAH,RAE BARELI,JAGATPUR,,,,Low
9281100109,"GOVT. HIGHER SECONDARY SCHOOL, JAGATPUR",RAE BARELI,JAGATPUR,,,,Low
9280801003,"GOVT. GIRLS INTER COLLAGE, KHIRON",RAE BARELI,KHIRON,,,,Low
9280804204,JAWAHAR GOVT. INTER COLLEGE,RAE BARELI,KHIRON,-2133.33,,,Low
9280802702,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE HARIPUR NIHASTHA,RAE BARELI,KHIRON,,,,Low
9282001127,"GOVT. GIRLS INTER COLLAGE, LALGANJ",RAE BARELI,LALGANJ,-100.0,-211.11,111.11,Low
9282002304,GOVT. HIGH SCHOOL CHANDITIKAR,RAE BARELI,LALGANJ,,,,Low
9280602902,"G.G.I.C. ATREHTA, MAHARAJGANJ",RAE BARELI,MAHRAJGANJ,-778.57,-251.43,-527.14,Low
9280607104,GOVT. HIGHER SECONDARY SCHOOL MAU GARBI,RAE BARELI,MAHRAJGANJ,,,,Low
9280604203,"GOVT. HIGHER SECONDARY SCHOOL, JANAI",RAE BARELI,MAHRAJGANJ,,,,Low
9280605708,GOVT. INTER COLLEGE,RAE BARELI,MAHRAJGANJ,-600.0,-279.57,-320.43,Low
9280601705,PT. DEEN DAYAL UPADDHYAY  RAJKIYA MODEL INTER COLLEGE,RAE BARELI,MAHRAJGANJ,-942.86,,,Low
9282208604,GOVT. GIRLS INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),-217.74,-546.81,329.07,Low
9282208603,GOVT. INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),-1420.0,-1740.0,320.0,Low
9282206102,SRI K.B. SHINHA GOVT. GIRLS INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),-82.5,-107.41,24.91,Low
9280103704, GOVT. HIGH SCHOOL SANAHI,RAE BARELI,RAHI,,,,Low
9280100806,GOVT. HIGH SCHOOL BELA BHELA,RAE BARELI,RAHI,,,,Low
9280103203,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,RAHI,-295.65,-488.89,193.24,Low
9281201805,"GOVT. HIGHER SECONDARY SCHOOL, ROHANIYA",RAE BARELI,ROHANIYA,,,,Low
9281206702,"GOVT. HIGHER SECONDARY SCHOOL, TAMASGARH",RAE BARELI,ROHANIYA,,,,Low
9281200803,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,ROHANIYA,,,,Low
9282500701,GGIC SALON,RAE BARELI,SALON,-103.12,-14.06,-89.06,Low
9282500105,RAJKIYE HIGH SCHOOL SOOCHI,RAE BARELI,SALON,,,,Low
9282100106,GOVERNMENT HIGH SCHOOL PURE TRIVEDI,RAE BARELI,SARENI,,,,Low
9280906108,"GOVT. INTER COLLAGE, A. BUJURG",RAE BARELI,SATAON,,,,Low
9280500703,"G.G.HIGHER SECONDARY SCHOOL, OSAAH",RAE BARELI,SHIVGARH,,,,Low
9050211003,GOVT HSS AHRO BILASHPUR,RAMPUR,BILASPUR,,,,Low
9050200102,GOVT HSS GAJRAULA BILASPUR,RAMPUR,BILASPUR,,,,Low
9050233005,GOVT IC ASHOK NAGAR,RAMPUR,BILASPUR,-77.42,-224.14,146.72,Low
9050211715,GOVT IC BILASPUR,RAMPUR,BILASPUR,-75.0,-150.0,75.0,Low
9050211713,GOVT IC KEMRI,RAMPUR,BILASPUR,-616.67,-416.0,-200.67,Low
9050209107,"GOVT INTER COLLEGE MANUNAGAR, BILASPUR",RAMPUR,BILASPUR,-200.0,-1200.0,1000.0,Low
9050402710,GOVT HSS CHAMRAUVA,RAMPUR,CHAMRAUVA,,,,Low
9050410802,"GOVT INTER COLLEGE, MANKARA, BLOCK CHAMRAUVA SADAR RAMPUR",RAMPUR,CHAMRAUVA,-30.77,100.0,-130.77,Low
9050402603,GOVT. H.S.S. NAUGAVAN,RAMPUR,CHAMRAUVA,,,,Low
9050409918,PT.DEEN DYAL UPADHYAY GOVT. MODEL IC KAKRAUVA,RAMPUR,CHAMRAUVA,-49.44,-116.98,67.54,Low
9050514917,"GOVT INTER COLLEGE, DHAMAURA, MILAK",RAMPUR,MILAK,-181.61,-167.92,-13.69,Low
9050609304,GOVT HIGH SCHOOL KHANDIA,RAMPUR,SAID NAGAR,,,,Low
9050613601,GOVT INTER COLLEGE MOHAMMADPUR SHUMALI,RAMPUR,SAID NAGAR,,,,Low
9050630801,GOVT. I  SAIJANI NANKAR,RAMPUR,SAID NAGAR,-37.65,9.09,-46.74,Low
9050630901,GOVT. I C KASHIPUR,RAMPUR,SAID NAGAR,-675.0,62.07,-737.07,Low
9050619004,GOVT. INTER COLLEGE MANAKPUR BANJARIYA,RAMPUR,SAID NAGAR,-206.32,-184.85,-21.47,Low
9050123004,GOVT GIRLS INTER COLLEGE PATWAI,RAMPUR,SHAHBAD,,,,Low
9050125506,GOVT GIRLS INTER COLLEGE SHAHBAD,RAMPUR,SHAHBAD,-5.79,-74.77,68.98,Low
9050111403,GOVT HSS SHAHPUR DEV,RAMPUR,SHAHBAD,,,,Low
9050123005,GOVT INTER COLLEGE PATWAI,RAMPUR,SHAHBAD,,,,Low
9050100703,GOVT INTER COLLEGE SHAHABAD,RAMPUR,SHAHBAD,35.51,100.0,-64.49,High Risk
9050125507,GOVT INTER COLLEGE SHAHBAD,RAMPUR,SHAHBAD,-244.21,-467.74,223.53,Low
9050122704,GOVT. I C REBDI KALAN,RAMPUR,SHAHBAD,-61.19,-62.3,1.11,Low
9050302603,GOVT GIRLS I C NARPAT NAGAR,RAMPUR,SUAR,,,,Low
9050315823,GOVT GIRLS I C SUAR,RAMPUR,SUAR,-242.42,-205.45,-36.97,Low
9050308404,GOVT HSS DHANUPURA,RAMPUR,SUAR,,,,Low
9050317018,GOVT HSS RAZA NAGAR,RAMPUR,SUAR,,,,Low
9050315824,GOVT INTER COLLEGE SWAR,RAMPUR,SUAR,-103.45,-1900.0,1796.55,Low
9050316212,GOVT INTER COLLEGE TANDA,RAMPUR,SUAR,,,,Low
9050305311,"GOVT INTER COLLEGE, TANDA BADLI, TANDA",RAMPUR,SUAR,-370.59,-196.97,-173.62,Low
9050702225,GOVT BAQAR IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,-72.13,-12.5,-59.63,Low
9050705613,GOVT GIRLS IC QILA RAMPUR,RAMPUR,TOWN AREA RAMPUR,-228.57,-129.31,-99.26,Low
9050704510,GOVT HAMID IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,-15.38,-64.29,48.91,Low
9050721403,"GOVT INTER COLLEGE, PAHADI GATE, RAMPUR",RAMPUR,TOWN AREA RAMPUR,17.24,-78.57,95.81,Moderate
9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,-236.78,-552.5,315.72,Low
9050702906,GOVT MURTAZA INTER COLL RAMPUR,RAMPUR,TOWN AREA RAMPUR,-495.0,-94.74,-400.26,Low
9050703909,GOVT ORIENTAL COLLEGE RAMPUR,RAMPUR,TOWN AREA RAMPUR,100.0,100.0,0.0,High Risk
9050703906,GOVT RAZA IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,,,,Low
9050700515,GOVT ZULFEQAR  IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,7.35,-70.21,77.56,Low
9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,-41.82,-80.0,38.18,Low
9010800104,GOVT. HIGH SCHOOL PUNDAIN,SAHARANPUR,BALIA KHEDI,,,,Low
9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,SAHARANPUR,BALIA KHEDI,,,,Low
9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,SAHARANPUR,BALIA KHEDI,-18.37,-11.36,-7.01,Low
9010504805,GOVT. HIGH SCHOOL JAHKWALA,SAHARANPUR,DEOBAND,,,,Low
9010502204,GOVT. HIGH SCHOOL UNCHAGAON,SAHARANPUR,DEOBAND,,,,Low
9010505604,GOVT. INTER COLLEGE TAYYABPUR TAPPALALU PHULAS AKBARPUR,SAHARANPUR,DEOBAND,-171.43,-157.14,-14.29,Low
9010506007,GOVT.HIGH SCHOOL DIVALHEDI,SAHARANPUR,DEOBAND,,,,Low
9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,SAHARANPUR,DEOBAND,,,,Low
9010301503,GOVT INTER COLLEGE JHADVAN ,SAHARANPUR,GANGOH,,,,Low
9010305905,GOVT. HIGH SCHOOL,SAHARANPUR,GANGOH,,,,Low
9010310203,GOVT. HIGH SCHOOL CHAUPURA,SAHARANPUR,GANGOH,,,,Low
9010302208,GOVT. HIGH SCHOOL LAKHNOTI,SAHARANPUR,GANGOH,,,,Low
9010306705,PtDDUGICDhayakiGangoh,SAHARANPUR,GANGOH,-133.33,-142.86,9.53,Low
9011208803,GOVT. HIGH SCHOOL BHAGUWALA,SAHARANPUR,MUZAFFARABAD,,,,Low
9011213906,GOVT. HIGH SCHOOL PATHLOKAR,SAHARANPUR,MUZAFFARABAD,,,,Low
9011202905,Govt. High School BADHERI GHOGHU,SAHARANPUR,MUZAFFARABAD,,,,Low
9011214506,RAJKIY HIGH SCHOOL,SAHARANPUR,MUZAFFARABAD,,,,Low
9011212104,RAJKIYA HIGH SCHOOL TOTA TANDA,SAHARANPUR,MUZAFFARABAD,,,,Low
9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,SAHARANPUR,MUZAFFARABAD,-216.67,-50.0,-166.67,Low
9011101207,GOVT. HIGH SCHOOL KPOORI GOVINDPUR,SAHARANPUR,NAGAL,,,,Low
9011103706,GOVT. HIGH SCHOOL KUTUBPUR LABDOLA,SAHARANPUR,NAGAL,,,,Low
9011106403,GOVT. HIGH SCHOOL SHIVPUR,SAHARANPUR,NAGAL,,,,Low
9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,SAHARANPUR,NAGAL,,,,Low
9010106501,GOVT. GIRL INTER COLLEGE NICHI NAKUR,SAHARANPUR,NAKUR,,,,Low
9010102805,GOVT. HIGH SCHOOL BADHI,SAHARANPUR,NAKUR,,,,Low
9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,SAHARANPUR,NAKUR,,,,Low
9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,SAHARANPUR,NAKUR,,,,Low
9010106116,GOVT. HIGH SCHOOL TABER,SAHARANPUR,NAKUR,,,,Low
9010105208,GOVT. INTER COLLEGE KAPURI,SAHARANPUR,NAKUR,-254.55,-45.0,-209.55,Low
9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,,,,Low
9010106026,SH.DEVENDRA KUMAR GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,,,,Low
9010906011,GOVT. GIRLS INTER COLLEGE TIKRAUL,SAHARANPUR,NANAUTA,,,,Low
9010902802,GOVT. HIGH SHCOOL BHAWASI RAIPUR,SAHARANPUR,NANAUTA,,,,Low
9010904804,RAJKIYA  HIGH SCHOOL KUWA KHERA,SAHARANPUR,NANAUTA,,,,Low
9010900806,RAJKIYA HAIGH SCHOOL ABHA NANAUTA,SAHARANPUR,NANAUTA,,,,Low
9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",SAHARANPUR,PUNWARKA,,,,Low
9011001825,GOVT INTER COLLEGE KAILASHPUR,SAHARANPUR,PUNWARKA,-42.86,,,Low
9011005113,GOVT. HIGH SCHOOL SADAK DUDLEE,SAHARANPUR,PUNWARKA,,,,Low
9011001203,GOVT. HIGH SCHOOL SONA,SAHARANPUR,PUNWARKA,,,,Low
9011009401,PDDUGICCHAURADEV,SAHARANPUR,PUNWARKA,-118.52,-488.89,370.37,Low
9011002605,RAJKIY KANYA INTER COLLEGE,SAHARANPUR,PUNWARKA,,,,Low
9011010911,RAJKIYE HIGH SCHOOL,SAHARANPUR,PUNWARKA,,,,Low
9011010719,RAJKIYE KANYA INTER COLLEGE.GAGALHEDI,SAHARANPUR,PUNWARKA,,,,Low
9010205108,GOVT. HIGH SHCOOL SADHOLI HARIA,SAHARANPUR,RAMPUR MANIHARAN,,,,Low
9010201511,RAJKIYA KANYA HIGH SCHOOL,SAHARANPUR,RAMPUR MANIHARAN,,,,Low
9010404507,GOVT INTER COLLEGE DABKAURA,SAHARANPUR,SADHOLI KADIM,,,,Low
9010406103,GOVT INTER COLLEGE HABIBPUR TAPOVAN,SAHARANPUR,SADHOLI KADIM,-16.67,100.0,-116.67,Low
9010408003,GOVT. HIGH SCHOOL,SAHARANPUR,SADHOLI KADIM,,,,Low
9010401006,GOVT. HIGH SCHOOL KHERI MADHTI,SAHARANPUR,SADHOLI KADIM,,,,Low
9010409003,PDDUGICNAUGAVAN,SAHARANPUR,SADHOLI KADIM,60.0,-66.67,126.67,High Risk
9010710108,GOVT. HIGH SCHOOL BUDDA KHEDA,SAHARANPUR,SARSAVA,,,,Low
9010702506,GOVT. HIGH SCHOOL DAULATPUR,SAHARANPUR,SARSAVA,,,,Low
9010710801,GOVT. INTER COLLEGE GHUMTI,SAHARANPUR,SARSAVA,25.23,23.91,1.32,Moderate
9010703103,RAJKIYA INTER COLLEGE PANCHKUAN,SAHARANPUR,SARSAVA,1.75,9.3,-7.55,Low
9011400504,GOVT.KANYA INTER COLLEGE DEOBAND,SAHARANPUR,T.A. DEOBAND,-179.63,-265.12,85.49,Low
9010610303,GOVT. INTER COLLEGE KAMELA ROAD,SAHARANPUR,T.A. SAHAHRANPUR,67.03,19.05,47.98,High Risk
9010602509,GOVT.BOYS INTER COLLEGE,SAHARANPUR,T.A. SAHAHRANPUR,-720.0,-570.0,-150.0,Low
9010605703,GOVT.KANYA HYRE SECONDARY SCHOOL,SAHARANPUR,T.A. SAHAHRANPUR,-76.47,-111.29,34.82,Low
9680107105,GOVT.HIGHER SEC.SCHOOL HARTHALA,SAMBHAL (BHIM NAGAR),ASMOLI,,,,Low
9680102306,GOVT.HIGHER SECONDARY SCHOOL MADALA FATEHPUR,SAMBHAL (BHIM NAGAR),ASMOLI,,,,Low
9680516204,GOVERNMENT HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,,,,Low
9680507903,GOVERNMNET HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,,,,Low
9680409002,GOVT.HIGHER SECONDARY SCHOOL LEHRAWAN,SAMBHAL (BHIM NAGAR),BEHJOI,,,,Low
9680410105,Pt deendayal govt ic rajpur,SAMBHAL (BHIM NAGAR),BEHJOI,-93.18,-25.71,-67.47,Low
9680700305,Pt deendayal govt ic nadrauli,SAMBHAL (BHIM NAGAR),JUNAVAI,11.11,52.63,-41.52,Low
9681000106,GOVERNMENT INTER COLLEGE,SAMBHAL (BHIM NAGAR),PAWANSA,-13.79,,,Low
9681110418,GOVERNMENT KANYA INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL,-25.49,-38.89,13.4,Low
9681112903,GOVT INTER COLLEGE DHIMARKHEDI,SAMBHAL (BHIM NAGAR),SAMBHAL,-38.81,66.67,-105.48,Low
9681300307,GOVERNMENT GIRLS INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,-107.84,-120.45,12.61,Low
9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,86.11,-140.0,226.11,High Risk
9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,SANT KABIR NAGAR,BAGHAULI,-29.55,100.0,-129.55,Low
9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,SANT KABIR NAGAR,BAGHAULI,,,,Low
9561606805,GOVT.HIGH SCHOOL JAMDEEH,SANT KABIR NAGAR,BAGHAULI,,,,Low
9561605209,GOVT.KANYA UMV BAGHAULI,SANT KABIR NAGAR,BAGHAULI,,,,Low
9562103203,G.U.M.V. SHIYA KATAI,SANT KABIR NAGAR,BELHAR KALA,,,,Low
9561915401,GOVT. HIGH SCHOOL RAMJANGALA,SANT KABIR NAGAR,HAINSAR BAZAR,,,,Low
9561907604,GOVT. UMV BABHANAULI,SANT KABIR NAGAR,HAINSAR BAZAR,,,,Low
9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,SANT KABIR NAGAR,KHALILABAD,-75.0,-86.36,11.36,Low
9561502903,GOVT. UMV GIRDHARPUR,SANT KABIR NAGAR,KHALILABAD,,,,Low
9561517502,GOVT. UMVIDYALAY DHAURAHARA,SANT KABIR NAGAR,KHALILABAD,,,,Low
9562007409,GOVT. UMV MAHULI,SANT KABIR NAGAR,NATHNAGAR,,,,Low
9561014503,GOVT. UMV GOVINDGUNJ,SANT KABIR NAGAR,PAULI,,,,Low
9561701709,GOVT. HIGH SCHOOL SALEHPUR,SANT KABIR NAGAR,SEMARINYAVA,,,,Low
9561702605,GOVT. HIGH SCHOOL UMILA,SANT KABIR NAGAR,SEMARINYAVA,,,,Low
9561704403,GOVT.UMVIDYALAY KARMAKHAN,SANT KABIR NAGAR,SEMARINYAVA,,,,Low
9220610103,G.H.S CHILHAUTA BANDA,SHAHJAHANPUR,BANDA,,,,Low
9220603308,G.H.S. RARUA,SHAHJAHANPUR,BANDA,,,,Low
9220607703,G.H.S. SINGHAPUR PANAI,SHAHJAHANPUR,BANDA,,,,Low
9220612305,RAJKIYE U. M. VIDHYALAY DHAKA GHANSHYAM,SHAHJAHANPUR,BANDA,,,,Low
9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,SHAHJAHANPUR,BANDA,,,,Low
9221305202,G.H.S. DINGURPUR,SHAHJAHANPUR,BHAWALKHERA,,,,Low
9221306403,GOVT. INTER COLLAGE,SHAHJAHANPUR,BHAWALKHERA,-1.27,-52.38,51.11,Low
9221312604,RAJKIYE UCHTAR M.S. SARSAWAN,SHAHJAHANPUR,BHAWALKHERA,,,,Low
9220101206,G.H.S. DHANAURA,SHAHJAHANPUR,DADRAUL,,,,Low
9220108303,G.H.S. KAPER KATKA,SHAHJAHANPUR,DADRAUL,,,,Low
9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,SHAHJAHANPUR,DADRAUL,,,,Low
9220108903,Government Higher Secondary School,SHAHJAHANPUR,DADRAUL,,,,Low
9220102901,RAJKIYA INTER COLLEGE,SHAHJAHANPUR,DADRAUL,-284.06,-375.44,91.38,Low
9220102808,RAJKIYA INTER COLLEGE TIKRI,SHAHJAHANPUR,DADRAUL,,,,Low
9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,SHAHJAHANPUR,DADRAUL,,,,Low
9220202705,G.H.S. BARI PRASIDDHAPUR,SHAHJAHANPUR,JAITIPUR,,,,Low
9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,SHAHJAHANPUR,JAITIPUR,,,,Low
9220307603,G.H.S. CHAURASI,SHAHJAHANPUR,JALALABAD,,,,Low
9220309803,RAJKIYE UCHTAR M.V. KAKRALA,SHAHJAHANPUR,JALALABAD,,,,Low
9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,SHAHJAHANPUR,JALALABAD,,,,Low
9221002405,G.H.S.BARA KALAN,SHAHJAHANPUR,KALAN,,,,Low
9221002502,G.H.S.HATHINI NAGARIYA,SHAHJAHANPUR,KALAN,,,,Low
9221003412,GOVT. INTER COLLEGE,SHAHJAHANPUR,KALAN,-75.51,-33.61,-41.9,Low
9221004402,RAJKIYA INTER COLLEGE SANGERI,SHAHJAHANPUR,KALAN,13.95,,,Low
9221117203,G.H.S.  CHAUHANPUR,SHAHJAHANPUR,KANTH,,,,Low
9221109302,G.H.S. NAWADA RUDRAPUR,SHAHJAHANPUR,KANTH,,,,Low
9221101223,GOVT. INTER COLLEGE,SHAHJAHANPUR,KANTH,,,,Low
9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,SHAHJAHANPUR,KANTH,,,,Low
9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,SHAHJAHANPUR,KANTH,,,,Low
9220904102,G.H.S. NAUSNA,SHAHJAHANPUR,KATRA KHUDAGANJ,,,,Low
9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,SHAHJAHANPUR,KATRA KHUDAGANJ,,,,Low
9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,SHAHJAHANPUR,KHUTAR,,,,Low
9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,SHAHJAHANPUR,KHUTAR,,,,Low
9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,,,,Low
9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,,,,Low
9221209803,G.H.S. CHITRAU,SHAHJAHANPUR,MIRJAPUR,,,,Low
9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,SHAHJAHANPUR,MIRJAPUR,,,,Low
9220402903,G.H.S. PARSAUNA KHALILPUR,SHAHJAHANPUR,NIGOHI,,,,Low
9220401603,RAJKIYE U.M. VIDHALYA BARILAL PUR SHAHJAHNAPUR,SHAHJAHANPUR,NIGOHI,,,,Low
9221401606,G.H.S. JUJHARPUR,SHAHJAHANPUR,PUWAYA,,,,Low
9221406910,G.H.S. NAHIL,SHAHJAHANPUR,PUWAYA,,,,Low
9221405543,GOVT. GIRLS INTER COLLEGE,SHAHJAHANPUR,PUWAYA,-231.37,-225.0,-6.37,Low
9221413501,RAJKIYE U.M.V.BITAUNI SHAHJAHANPUR,SHAHJAHANPUR,PUWAYA,,,,Low
9220500608,G.H.S. SINDHAULI,SHAHJAHANPUR,SINDHAULI,,,,Low
9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,SHAHJAHANPUR,SINDHAULI,,,,Low
9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,SHAHJAHANPUR,SINDHAULI,,,,Low
9221507402,G.G.I.C.,SHAHJAHANPUR,T.A.SHAHJAHANPUR,-104.27,-147.92,43.65,Low
9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,SHAHJAHANPUR,T.A.SHAHJAHANPUR,-596.3,-828.57,232.27,Low
9220807705,G.H.S. SAMDHANA,SHAHJAHANPUR,TILHAR,,,,Low
9220807002,"Government Higher Secondary School, Sahampur",SHAHJAHANPUR,TILHAR,,,,Low
9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,SHAHJAHANPUR,TILHAR,-144.62,-121.21,-23.41,Low
9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,SHAHJAHANPUR,TILHAR,,,,Low
9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,SHAHJAHANPUR,TILHAR,,,,Low
9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,SHAMLI (PRABUDH NAGAR),KAIRANA,,,,Low
9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,SHAMLI (PRABUDH NAGAR),KAIRANA,,,,Low
9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,SHAMLI (PRABUDH NAGAR),KAIRANA,,-360.0,,Low
9740802211,RAJKIY INTER CO KURGAN,SHAMLI (PRABUDH NAGAR),KAIRANA,,,,Low
9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,,,,Low
9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,,,,Low
9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,SHAMLI (PRABUDH NAGAR),KANDHLA,-1266.67,,,Low
9741800155,GOVT GIRLS INTER COLLEGE,SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],-30.72,-88.97,58.25,Low
9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,SHAMLI (PRABUDH NAGAR),OON,,,,Low
9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,SHAMLI (PRABUDH NAGAR),OON,-473.33,-2740.0,2266.67,Low
9740901211,GOVT. HIGH SCHOOL DATHERA,SHAMLI (PRABUDH NAGAR),OON,,,,Low
9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,SHAMLI (PRABUDH NAGAR),OON,,-114.29,,Low
9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,SHAMLI (PRABUDH NAGAR),OON,,,,Low
9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,SHAMLI (PRABUDH NAGAR),OON,,,,Low
9740904106,RAJKIYA INTER COLLEGE KERTOO,SHAMLI (PRABUDH NAGAR),OON,,-1200.0,,Low
9741000113,RAJKIYA INTER COLLEGE LILON,SHAMLI (PRABUDH NAGAR),SHAMLI,20.45,-61.11,81.56,Moderate
9741000311,RAJKIYE HIGH SCHOOL BALWA,SHAMLI (PRABUDH NAGAR),SHAMLI,,,,Low
9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,SHAMLI (PRABUDH NAGAR),THANABHAWAN,,,,Low
9741101009,RAJKAYA INTER COLLEGE UMARPUR,SHAMLI (PRABUDH NAGAR),THANABHAWAN,,-153.12,,Low
9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,SHRAWASTI,GILAULA,,,,Low
9510103104,RAJKIYA HIGH SCHOOL KATAR,SHRAWASTI,GILAULA,,,,Low
9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,SHRAWASTI,GILAULA,,,,Low
9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,SHRAWASTI,GILAULA,,,,Low
9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,SHRAWASTI,HARIHARPUR RANI,-165.0,,,Low
9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,SHRAWASTI,HARIHARPUR RANI,,,,Low
9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,SHRAWASTI,HARIHARPUR RANI,,,,Low
9510206205,RAJKIYA HIGH SCHOOL GOTHWA,SHRAWASTI,HARIHARPUR RANI,,,,Low
9510216503,RAJKIYA HIGH SCHOOL JOGNI,SHRAWASTI,HARIHARPUR RANI,,,,Low
9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,SHRAWASTI,HARIHARPUR RANI,,,,Low
9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,SHRAWASTI,HARIHARPUR RANI,,,,Low
